,ticker,cvm_code,setor,estatal,year,roe,debt_ratio,vpa,lpa,dividendo
0,UGPA3,18465,combustivel,False,2019,0.04096968279669655,26.742683846886912,8.817587741200933,0.36125377278904225,0.8999999999999999
0,UGPA3,18465,combustivel,False,2020,0.09360970670310027,12.412190618272993,8.884908624000353,0.8317136903765192,0.24
0,UGPA3,18465,combustivel,False,2021,0.08442618566390683,15.433982970500454,9.386049794100304,0.7924283825673868,0.64
0,UGPA3,18465,combustivel,False,2022,0.15113542803562194,3.8759464998323434,10.915296228721262,1.649687967663398,0.58287
0,ENAT3,22365,combustivel,False,2015,0.03481117744727453,-8.038872806127355,10.116986990988815,0.35218422937507965,0.15
0,ENAT3,22365,combustivel,False,2016,0.055006265184032364,-5.561184580570053,10.457391992882954,0.5752220770938964,0.15
0,ENAT3,22365,combustivel,False,2017,0.11490751130988935,-4.38757327736971,11.700636595576778,1.3444910319391439,0.15
0,ENAT3,22365,combustivel,False,2018,0.1328990272807084,-3.8577848747242616,12.03726065731814,1.5997402324819214,1.53632693
0,ENAT3,22365,combustivel,False,2019,0.06392200065564949,-3.867855161686807,10.821904720646742,0.6917578006485573,1.906848287
0,ENAT3,22365,combustivel,False,2020,0.04498417698549799,-7.506683985058853,10.366472609129548,0.4663272385644007,1.142694902
0,ENAT3,22365,combustivel,False,2021,0.34675840488229226,-1.5567212274975513,15.672700451479994,5.434640608753185,0.193856098
0,ENAT3,22365,combustivel,False,2022,0.0932826514828748,-0.5953048581675905,15.46167884540095,1.4423063990756748,1.708415118
0,VIVT3,17671,telecom,False,2015,0.04988167673420494,1.4280963169640573,41.49081747132722,2.069631544542647,3.490435868
0,VIVT3,17671,telecom,False,2016,0.0589974189833263,1.0082545905481242,41.90058497083932,2.4720263671710723,1.921200935
0,VIVT3,17671,telecom,False,2017,0.06635041601115832,0.9571933197216623,42.031857225473864,2.7888312126318016,2.40506347
0,VIVT3,17671,telecom,False,2018,0.12468410397767248,0.30891905229441174,43.33022592510575,5.402590394621925,3.7441735269999996
